date,value
2022-07-23,248.308006816648
2022-07-24,243.90747339695739
2022-07-25,241.64759774778292
2022-07-26,250.65730417588807
2022-07-27,248.72149315738207
2022-07-28,245.09366717170343
2022-07-29,241.94804015330584
2022-07-30,253.1705439875593
2022-07-31,252.54035042998973
2022-08-01,249.29608154889473
2022-08-02,259.5483693398916
2022-08-03,245.50761263782036
2022-08-04,243.79185890579444
2022-08-05,248.53890539050295
2022-08-06,252.3658577523561
2022-08-07,254.42103174150807
2022-08-08,252.6226871405255
2022-08-09,256.2264069296941
2022-08-10,248.85713328502928
2022-08-11,262.992468782983
2022-08-12,256.03046931081263
2022-08-13,262.7026730083243
2022-08-14,259.51078327416224
2022-08-15,260.7664677543777
2022-08-16,262.0202413996513
2022-08-17,262.10037649019307
2022-08-18,263.76616392402417
2022-08-19,267.887878554122
2022-08-20,262.9117016352933
2022-08-21,266.15708042255113
2022-08-22,262.84091785598366
2022-08-23,271.16088373421314
2022-08-24,261.2408206657188
2022-08-25,274.28039116117077
2022-08-26,265.7168937732018
2022-08-27,259.393585622229
2022-08-28,267.80427279934645
2022-08-29,264.3600599553465
2022-08-30,272.5541877914297
2022-08-31,265.65643629610463
2022-09-01,267.2390564253879
2022-09-02,260.5534653810003
2022-09-03,268.25061049581734
2022-09-04,258.88255121460344
2022-09-05,263.5501853875331
2022-09-06,275.71664409620394
2022-09-07,276.26479914241315
2022-09-08,274.85997139883364
2022-09-09,268.26971413785094
2022-09-10,273.21241224111753
2022-09-11,273.7533003935322
2022-09-12,268.27338206882285
2022-09-13,281.84928889095124
2022-09-14,278.9591248077634
2022-09-15,273.68023156481615
2022-09-16,275.10481770400054
2022-09-17,276.17018474452715
2022-09-18,265.05004917855996
2022-09-19,274.1259598509885
2022-09-20,272.0278940338534
2022-09-21,270.47877839569196
2022-09-22,274.10385807556617
2022-09-23,284.4940874361906
2022-09-24,278.68044667424795
2022-09-25,272.5657360339178
2022-09-26,278.2053724273022
2022-09-27,282.2361674977087
2022-09-28,279.73633571980884
2022-09-29,275.2627458527547
2022-09-30,271.55985239401434
2022-10-01,278.0950355710587
2022-10-02,276.36115039752764
2022-10-03,278.6409508430443
2022-10-04,277.0946477973443
2022-10-05,278.9040330824597
2022-10-06,270.70242954900124
2022-10-07,279.6739877126363
2022-10-08,273.77076138429084
2022-10-09,282.84344119500673
2022-10-10,268.69552322640754
2022-10-11,280.48691093759527
2022-10-12,272.4549555445184
2022-10-13,267.86069749248367
2022-10-14,268.3462327428157
2022-10-15,268.80871302137933
2022-10-16,272.1744133925997
2022-10-17,272.31067939005555
2022-10-18,266.4721427450991
2022-10-19,268.8656681221562
2022-10-20,279.34967638088824
2022-10-21,276.9324255944516
2022-10-22,270.13961626143754
2022-10-23,267.81958889503125
2022-10-24,267.9109468122577
2022-10-25,270.07057698088784
2022-10-26,261.593502533786
2022-10-27,265.13861154069406
2022-10-28,257.81538547017584
2022-10-29,267.9032073402202
2022-10-30,268.908979263943
2022-10-31,263.04119770912877
2022-11-01,273.1304675453316
2022-11-02,258.9553800965026
2022-11-03,257.607221734764
2022-11-04,265.91833982138877
2022-11-05,269.92147686268675
2022-11-06,273.0192086889828
2022-11-07,262.24310927897926
2022-11-08,269.8938988972448
2022-11-09,264.29647994210524
2022-11-10,263.64046623533943
2022-11-11,268.9629536886982
2022-11-12,267.87413573948373
2022-11-13,256.8255156240841
2022-11-14,272.2124182007524
2022-11-15,271.8798206025896
2022-11-16,262.0286521487935
2022-11-17,267.34001132465346
2022-11-18,268.062995199858
2022-11-19,267.15520773729315
2022-11-20,263.38619870230303
2022-11-21,263.0920571845782
2022-11-22,266.6610173456629
2022-11-23,273.01673889742403
2022-11-24,270.2605508606665
2022-11-25,266.1034736118749
2022-11-26,272.2528942485586
2022-11-27,254.6126590855696
2022-11-28,275.0824806211172
2022-11-29,261.14480271188876
2022-11-30,268.55639819775115
2022-12-01,265.3150124843173
2022-12-02,265.00320371293316
2022-12-03,277.8613958070623
2022-12-04,270.31567207364475
2022-12-05,274.99869826035774
2022-12-06,273.65743900562245
2022-12-07,276.9157110176833
2022-12-08,275.5643883094241
2022-12-09,269.4250707111295
2022-12-10,281.4897465241565
2022-12-11,274.71526064721473
2022-12-12,270.08261876504304
2022-12-13,276.41087765505364
2022-12-14,286.74419287639364
2022-12-15,284.1820248360904
2022-12-16,278.87832152924193
2022-12-17,279.5646653683948
2022-12-18,280.3894212287873
2022-12-19,293.06382268971765
2022-12-20,285.2666742093902
2022-12-21,286.17714674516293
2022-12-22,289.83994336371353
2022-12-23,286.53434707099177
2022-12-24,284.68602156703787
2022-12-25,285.62796847077914
2022-12-26,286.86658369566743
2022-12-27,287.6385077748151
2022-12-28,292.04676291225354
2022-12-29,289.2351627337807
2022-12-30,293.18717543996576
2022-12-31,289.6496094832656
2023-01-01,290.95526624365374
2023-01-02,281.0587261406297
2023-01-03,296.0968677212396
2023-01-04,293.69021195917776
2023-01-05,297.36664377830266
2023-01-06,278.289731488499
2023-01-07,303.5822636523867
2023-01-08,292.78623416197007
2023-01-09,299.3428130689021
2023-01-10,288.8935962135703
2023-01-11,297.4213908212045
2023-01-12,289.3277395763698
2023-01-13,291.6859758030583
2023-01-14,304.5575691091233
2023-01-15,294.18913724749115
2023-01-16,296.3574277436113
2023-01-17,299.72100069841645
2023-01-18,297.9223370136049
2023-01-19,296.2424113045159
2023-01-20,297.3349652762872
2023-01-21,307.52093944058623
2023-01-22,295.183801803719
2023-01-23,296.4203040485487
2023-01-24,300.5864872707079
2023-01-25,300.75542686159565
2023-01-26,301.0344534524506
2023-01-27,298.1421913340826
2023-01-28,289.0613594133103
2023-01-29,302.75092146632426
2023-01-30,288.6399395472791
2023-01-31,295.65430970518634
2023-02-01,290.1218730523542
2023-02-02,293.30847307090886
2023-02-03,294.9938649534308
2023-02-04,294.66392694202517
2023-02-05,294.8612946201533
2023-02-06,300.5035557794005
2023-02-07,294.3760655706183
2023-02-08,290.552446221031
2023-02-09,296.25131944011264
2023-02-10,297.0301069883126
2023-02-11,284.59221691188594
2023-02-12,293.36181403107554
2023-02-13,293.52372517159546
2023-02-14,288.17301978448006
2023-02-15,296.1837134486699
2023-02-16,288.20204419292656
2023-02-17,289.231574542887
2023-02-18,287.39534583298513
2023-02-19,288.0026550410052
2023-02-20,282.11586169121557
2023-02-21,280.0792396893657
2023-02-22,294.94538637923773
2023-02-23,282.44383109400667
2023-02-24,281.44112842891104
2023-02-25,275.3654957269583
2023-02-26,282.688084745211
2023-02-27,279.0351258888211
2023-02-28,293.6466620093705
2023-03-01,290.29105846095007
2023-03-02,281.6269758233317
2023-03-03,296.17696519740764
2023-03-04,289.69285418019797
2023-03-05,283.0521093213174
2023-03-06,272.0952298995486
2023-03-07,295.9874049224982
2023-03-08,277.5503261672527
2023-03-09,276.2623067588814
2023-03-10,289.6193625649668
2023-03-11,296.7489909821902
2023-03-12,291.5421581590637
2023-03-13,287.5380155820024
2023-03-14,287.81721820048756
2023-03-15,289.2629162337772
2023-03-16,288.97032834674496
2023-03-17,286.78890868091815
2023-03-18,286.1385313649984
2023-03-19,285.56625655186144
2023-03-20,282.39795713243
2023-03-21,285.07948984600324
2023-03-22,278.359286479284
2023-03-23,286.699219087737
2023-03-24,282.63990049569037
2023-03-25,282.48132228959315
2023-03-26,289.33894121282276
2023-03-27,295.86272159792367
2023-03-28,293.97975717246754
2023-03-29,282.04248449025266
2023-03-30,285.474076088813
2023-03-31,295.6727283280963
2023-04-01,286.62147451084104
2023-04-02,290.9930749416145
2023-04-03,295.46497970119174
2023-04-04,288.4864395883737
2023-04-05,294.482219948846
2023-04-06,287.92486943695206
2023-04-07,292.2389889151778
2023-04-08,297.5054138679587
2023-04-09,288.610703505249
2023-04-10,299.45432551431645
2023-04-11,297.83575539490016
2023-04-12,301.3826851926936
2023-04-13,300.4289693392507
2023-04-14,306.82070214986925
